filename,object_id,final_shape,tgt_points,color_transfer_coeffs,polynomial_coeffs,polynomial_mean_coeffs,percentile_coeffs
8QSpxJbUBpk4jKWKwrEBGw.jpg,58,diamond-l,"[[1496.0, 2127.0], [1527.0, 2103.0], [1552.0, 2136.0], [1520.0, 2159.0]]","[[0.07133261114358902, -1.8427655696868896], [0.12823782861232758, 0.37006503343582153], [0.07448424398899078, -0.3348579406738281]]","[[0.09761812537908554, 0.4444703757762909], [0.10431615263223648, 0.34095025062561035], [0.14440864324569702, 0.11897022277116776]]","[[0.09272129088640213, 0.3036145567893982]]","[[0.417656272649765, 0.1263943761587143]]"
8aH7MTLDsMeG69YptIv77w.jpg,73,diamond-l,"[[2576.0, 1673.0], [2610.0, 1638.0], [2644.0, 1672.0], [2611.0, 1706.0]]","[[0.02756509929895401, -1.9155899286270142], [0.03221425786614418, 0.12275392562150955], [0.03028503619134426, -0.29990729689598083]]","[[0.030406353995203972, 0.49534672498703003], [0.004674036055803299, 0.31659892201423645], [-0.08083483576774597, 0.19275708496570587]]","[[-0.010334277525544167, 0.34948769211769104]]","[[0.29981619119644165, 0.19509804248809814]]"
8aH7MTLDsMeG69YptIv77w.jpg,53,other,"[[2078.0, 1626.0], [2118.0, 1626.0], [2118.0, 1672.0], [2078.0, 1672.0]]",,,,
8aH7MTLDsMeG69YptIv77w.jpg,95,other,"[[3115.0, 1603.0], [3166.0, 1603.0], [3166.0, 1677.0], [3114.0, 1677.0]]",,,,
8jZmfl5WXVYwRbnET2dGcw.jpg,50,diamond-s,"[[2725.0, 1576.0], [2753.0, 1540.0], [2794.0, 1565.0], [2770.0, 1608.0]]","[[0.21062898635864258, -1.4628164768218994], [0.22386500239372253, -0.006484553217887878], [0.23250454664230347, -0.26958543062210083]]","[[0.11656372249126434, 0.42659202218055725], [0.078701913356781, 0.41666993498802185], [0.17555640637874603, 0.2112705558538437]]","[[0.07471626996994019, 0.3807649612426758]]","[[0.5354902148246765, 0.18523284792900085]]"
8jZmfl5WXVYwRbnET2dGcw.jpg,41,other,"[[3608.0, 915.0], [3636.0, 856.0], [3702.0, 999.0], [3645.0, 1008.0]]",,,,
8vSXSZwNNoaY23NFqTTiEA.jpg,81,diamond-s,"[[1774.0, 1320.0], [1816.0, 1281.0], [1854.0, 1325.0], [1812.0, 1360.0]]","[[0.09611667692661285, -1.9948842525482178], [0.26016029715538025, -0.36344051361083984], [0.08573273569345474, -0.29856598377227783]]","[[0.10151050984859467, 0.2259785234928131], [0.07494598627090454, 0.2908047139644623], [0.15920643508434296, 0.20852850377559662]]","[[0.06812356412410736, 0.2691057622432709]]","[[0.21790900826454163, 0.20732824504375458]]"
8vSXSZwNNoaY23NFqTTiEA.jpg,82,circle,"[[1787.0, 1361.0], [1843.0, 1361.0], [1843.0, 1417.0], [1787.0, 1417.0]]","[[0.2977854013442993, -1.762717366218567], [0.531404972076416, -1.6580851078033447], [0.20657186210155487, -0.27353236079216003]]","[[0.14485324919223785, 0.038589078933000565], [0.09101695567369461, 0.23564685881137848], [0.09492002427577972, 0.33637940883636475]]","[[0.10578694194555283, 0.2120063304901123]]","[[0.2613401710987091, 0.12166915833950043]]"
8wPUNbiz6_k9cd9Tll-thw.jpg,121,diamond-l,"[[1416.0, 1975.0], [1458.0, 1942.0], [1492.0, 1981.0], [1453.0, 2013.0]]","[[0.06830095499753952, -1.5226490497589111], [0.13217107951641083, 0.6559220552444458], [0.07240096479654312, -0.3969002664089203]]","[[0.1361827254295349, 0.6134644746780396], [0.1634453982114792, 0.4302845597267151], [0.3755398392677307, 0.09346878528594971]]","[[0.14518782496452332, 0.38687899708747864]]","[[0.596190869808197, 0.12304993718862534]]"
8wPUNbiz6_k9cd9Tll-thw.jpg,120,other,"[[1363.0, 1911.0], [1422.0, 1911.0], [1417.0, 1964.0], [1363.0, 1962.0]]",,,,
8wPUNbiz6_k9cd9Tll-thw.jpg,145,other,"[[996.0, 1934.0], [1009.0, 1805.0], [1038.0, 1807.0], [1057.0, 1939.0]]",,,,
8wPUNbiz6_k9cd9Tll-thw.jpg,146,other,"[[1040.0, 1791.0], [1123.0, 1795.0], [1111.0, 1938.0], [1029.0, 1936.0]]",,,,
8wPUNbiz6_k9cd9Tll-thw.jpg,147,other,"[[1056.0, 2083.0], [1064.0, 1936.0], [1109.0, 1943.0], [1095.0, 2083.0]]",,,,
8wPUNbiz6_k9cd9Tll-thw.jpg,84,other,"[[2671.0, 1988.0], [2701.0, 1991.0], [2700.0, 2045.0], [2668.0, 2045.0]]",,,,
8yUq3n1tHQgyCtzEoKu4Pw.jpg,103,diamond-l,"[[373.0, 1239.0], [434.0, 1183.0], [491.0, 1239.0], [424.0, 1301.0]]","[[0.09758716821670532, -3.6498970985412598], [0.19219937920570374, 0.36322009563446045], [0.09360174834728241, -0.0850566029548645]]","[[0.06087493523955345, 0.16188186407089233], [0.0448216088116169, 0.12447507679462433], [-0.16771149635314941, 0.038163699209690094]]","[[0.03566005453467369, 0.11164061725139618]]","[[0.1915113776922226, 0.025336923077702522]]"
8zXSLTZpAWSJP_-6Gqi-DA.jpg,55,diamond-l,"[[1385.0, 615.0], [1487.0, 528.0], [1574.0, 628.0], [1467.0, 708.0]]","[[0.17694956064224243, -2.6090407371520996], [0.31928178668022156, 0.8135457634925842], [0.17905648052692413, -0.2029094249010086]]","[[0.1175360307097435, 0.2999076247215271], [0.08852074295282364, 0.19418035447597504], [-0.04770169407129288, 0.016800807788968086]]","[[0.08220157772302628, 0.17702960968017578]]","[[0.43820467591285706, 0.00509497569873929]]"
8zXSLTZpAWSJP_-6Gqi-DA.jpg,43,other,"[[969.0, 811.0], [979.0, 694.0], [1010.0, 703.0], [1003.0, 818.0]]",,,,
8zXSLTZpAWSJP_-6Gqi-DA.jpg,56,other,"[[1411.0, 706.0], [1544.0, 715.0], [1537.0, 799.0], [1405.0, 792.0]]",,,,
8zXSLTZpAWSJP_-6Gqi-DA.jpg,58,other,"[[1049.0, 490.0], [1056.0, 321.0], [1121.0, 344.0], [1113.0, 508.0]]",,,,
9-wHylUQQT_S4DISc7OgUA.jpg,94,diamond-l,"[[862.0, 1722.0], [926.0, 1656.0], [993.0, 1718.0], [926.0, 1783.0]]","[[0.025244636461138725, -1.8308135271072388], [0.049517493695020676, 0.12279673665761948], [0.023291515186429024, -0.3448752760887146]]","[[-0.007667467463761568, 0.5002005696296692], [-0.04847770556807518, 0.41944220662117004], [-0.8298735022544861, 0.2552655339241028]]","[[-0.08256837725639343, 0.403807133436203]]","[[0.3063112497329712, 0.1882352977991104]]"
9-wHylUQQT_S4DISc7OgUA.jpg,56,other,"[[3005.0, 615.0], [3120.0, 615.0], [3140.0, 761.0], [3022.0, 761.0]]",,,,
9-wHylUQQT_S4DISc7OgUA.jpg,95,other,"[[869.0, 1242.0], [988.0, 1238.0], [988.0, 1385.0], [869.0, 1389.0]]",,,,
9-wHylUQQT_S4DISc7OgUA.jpg,35,other,"[[1303.0, 1549.0], [1372.0, 1541.0], [1372.0, 1595.0], [1299.0, 1603.0]]",,,,
93fzsuBgZcxYpZA0K2rqhg.jpg,53,diamond-l,"[[1262.0, 1413.0], [1280.0, 1370.0], [1298.0, 1418.0], [1278.0, 1450.0]]","[[0.019322257488965988, -1.829033613204956], [0.06125390902161598, 0.2080697864294052], [0.02014395222067833, -0.342611163854599]]","[[0.02946394495666027, 0.5384467244148254], [0.024819038808345795, 0.38889268040657043], [0.005278091412037611, 0.19475005567073822]]","[[0.021274525672197342, 0.37768134474754333]]","[[0.34249168634414673, 0.20208945870399475]]"
93fzsuBgZcxYpZA0K2rqhg.jpg,54,rect-s,"[[1166.0, 1409.0], [1241.0, 1409.0], [1241.0, 1497.0], [1163.0, 1498.0]]","[[0.1126997247338295, -2.1604769229888916], [0.9012471437454224, 0.4330117106437683], [0.15383362770080566, -0.2631504535675049]]","[[0.053984373807907104, 0.5345759987831116], [0.004803341813385487, 0.41083386540412903], [-0.03265538439154625, 0.14969868957996368]]","[[-0.012025553733110428, 0.38206544518470764]]","[[0.4381624162197113, 0.1636526733636856]]"
93fzsuBgZcxYpZA0K2rqhg.jpg,60,rect-s,"[[1541.0, 1334.0], [1667.0, 1338.0], [1654.0, 1491.0], [1532.0, 1486.0]]","[[0.09379081428050995, -2.5553112030029297], [0.9705092906951904, 0.34081631898880005], [0.1298205554485321, -0.2108960598707199]]","[[0.07543322443962097, 0.4198949635028839], [0.010451041162014008, 0.3021142780780792], [-0.005349915474653244, 0.10651196539402008]]","[[0.008160282857716084, 0.29152294993400574]]","[[0.3197718560695648, 0.13664360344409943]]"
93fzsuBgZcxYpZA0K2rqhg.jpg,71,rect-s,"[[722.0, 1439.0], [775.0, 1441.0], [775.0, 1462.0], [723.0, 1491.0]]","[[0.21256780624389648, -1.628192663192749], [0.3811306357383728, -0.06230221688747406], [0.218769371509552, -0.2423686981201172]]","[[-0.09997467696666718, 0.5732880234718323], [-0.02227676846086979, 0.3785734474658966], [-0.01595030166208744, 0.28156280517578125]]","[[-0.04630342498421669, 0.40707722306251526]]","[[0.43703898787498474, 0.16692301630973816]]"
9GZlBlTLsFH4BaRVdLXMHQ.jpg,45,diamond-l,"[[2948.0, 1295.0], [3053.0, 1212.0], [3139.0, 1321.0], [3031.0, 1403.0]]","[[0.07098900526762009, -0.6673516631126404], [0.05210011079907417, 0.19768278300762177], [0.06632088869810104, -0.4968758821487427]]","[[0.011313428170979023, 0.7539840936660767], [0.0060449931770563126, 0.7209726572036743], [-0.16889123618602753, 0.38806864619255066]]","[[-0.013606485910713673, 0.6294743418693542]]","[[0.5343137383460999, 0.39313727617263794]]"
9GZlBlTLsFH4BaRVdLXMHQ.jpg,50,other,"[[3133.0, 933.0], [3292.0, 939.0], [3292.0, 1001.0], [3134.0, 994.0]]",,,,
9GZlBlTLsFH4BaRVdLXMHQ.jpg,51,other,"[[3097.0, 596.0], [3313.0, 611.0], [3306.0, 683.0], [3093.0, 669.0]]",,,,
9RBjbFDU80l0q_WvREAXqw.jpg,74,diamond-s,"[[2016.0, 665.0], [2046.0, 529.0], [2081.0, 615.0], [2044.0, 752.0]]","[[0.04977366328239441, -1.1199157238006592], [0.09490615129470825, -0.28502485156059265], [0.04663747549057007, -0.42595064640045166]]","[[0.051664430648088455, 0.4823801517486572], [0.026727445423603058, 0.5197497010231018], [0.06665071099996567, 0.48844826221466064]]","[[-0.005278417840600014, 0.5399317741394043]]","[[0.15606620907783508, 0.4476715624332428]]"
9RBjbFDU80l0q_WvREAXqw.jpg,55,circle,"[[2308.0, 1350.0], [2392.0, 1350.0], [2392.0, 1438.0], [2308.0, 1438.0]]","[[0.27198928594589233, -1.4594974517822266], [0.2628070116043091, -0.39370888471603394], [0.4065324366092682, -0.1715090423822403]]","[[0.3416360914707184, 0.16956111788749695], [0.3430706262588501, 0.20439167320728302], [0.3519808053970337, 0.20595654845237732]]","[[0.33046966791152954, 0.19442218542099]]","[[0.361400306224823, 0.10451650619506836]]"
9TnRAuITstsV0UcPaSFKMw.jpg,81,diamond-l,"[[2636.0, 1279.0], [2718.0, 1197.0], [2811.0, 1274.0], [2731.0, 1355.0]]","[[0.05971002206206322, -2.170165777206421], [0.10487810522317886, -0.12133447825908661], [0.05671112239360809, -0.280927836894989]]","[[-0.0372125580906868, 0.3459904193878174], [-0.06968633085489273, 0.32168856263160706], [-0.8656847476959229, 0.22674578428268433]]","[[-0.11420315504074097, 0.31220725178718567]]","[[0.19672854244709015, 0.15665441751480103]]"
9TnRAuITstsV0UcPaSFKMw.jpg,79,other,"[[2535.0, 1573.0], [2607.0, 1570.0], [2613.0, 1658.0], [2540.0, 1657.0]]",,,,
9TnRAuITstsV0UcPaSFKMw.jpg,82,other,"[[2701.0, 1356.0], [2774.0, 1355.0], [2779.0, 1400.0], [2709.0, 1399.0]]",,,,
9ZOPTMVote7N7L6-cVv6zg.jpg,34,diamond-l,"[[2538.0, 1946.0], [2568.0, 1921.0], [2598.0, 1945.0], [2568.0, 1977.0]]","[[0.039459798485040665, -2.9557738304138184], [0.06519079208374023, -0.2982415556907654], [0.033663854002952576, -0.19907262921333313]]","[[0.03825557231903076, 0.1702900230884552], [0.04288873076438904, 0.18669936060905457], [0.1885913461446762, 0.11304281651973724]]","[[0.04331978037953377, 0.15764032304286957]]","[[0.11474800854921341, 0.12230487912893295]]"
9_eWNxN97fsZFxrNKfLQ8w.jpg,156,diamond-l,"[[3031.0, 1661.0], [3065.0, 1621.0], [3118.0, 1656.0], [3086.0, 1697.0]]","[[0.042275771498680115, -1.4277245998382568], [0.10234399884939194, 1.0507720708847046], [0.05163832753896713, -0.5065373182296753]]","[[0.08838073909282684, 0.8268013000488281], [0.1606035828590393, 0.761152446269989], [-0.025133460760116577, 0.0543707013130188]]","[[0.09929810464382172, 0.5548316836357117]]","[[0.941726803779602, 0.047490235418081284]]"
9_eWNxN97fsZFxrNKfLQ8w.jpg,94,other,"[[445.0, 1693.0], [489.0, 1690.0], [489.0, 1728.0], [443.0, 1727.0]]",,,,
9_eWNxN97fsZFxrNKfLQ8w.jpg,140,circle,"[[1636.0, 1663.0], [1695.0, 1661.0], [1698.0, 1723.0], [1639.0, 1725.0]]","[[0.24556495249271393, -0.12810862064361572], [0.09085775911808014, -0.20765170454978943], [0.33236902952194214, -0.41730108857154846]]","[[0.0467129684984684, 0.7602887749671936], [0.06668096035718918, 0.6273411512374878], [0.06586913764476776, 0.6148983240127563]]","[[0.04602706804871559, 0.67153000831604]]","[[0.558578610420227, 0.3719169497489929]]"
9_eWNxN97fsZFxrNKfLQ8w.jpg,172,rect-m,"[[2959.0, 1655.0], [3017.0, 1652.0], [3027.0, 1720.0], [2969.0, 1720.0]]","[[0.045784302055835724, -0.3745030462741852], [0.04220239073038101, -0.14148949086666107], [0.04520515725016594, -0.5346863865852356]]","[[0.06593801826238632, 0.7227218151092529], [0.07475318759679794, 0.7401336431503296], [0.07518842071294785, 0.7150195240974426]]","[[0.06227856129407883, 0.7355942726135254]]","[[0.2642066478729248, 0.6491848826408386]]"
9a1olxqkeV5pTsnNu_2iAw.jpg,50,diamond-l,"[[2667.0, 1609.0], [2766.0, 1507.0], [2884.0, 1602.0], [2785.0, 1720.0]]","[[0.05168475955724716, -1.8329792022705078], [0.28241968154907227, 0.8317941427230835], [0.0704331025481224, -0.39778172969818115]]","[[0.14554379880428314, 0.601645827293396], [0.1397504210472107, 0.45762938261032104], [-0.39123401045799255, 0.09744676202535629]]","[[0.10236779600381851, 0.39514726400375366]]","[[0.7701120376586914, 0.06737132370471954]]"
9gJF09Y0QAKPINfSGAlq5Q.jpg,115,diamond-l,"[[2484.0, 1480.0], [2523.0, 1447.0], [2558.0, 1493.0], [2517.0, 1527.0]]","[[0.030111564323306084, -2.2012500762939453], [0.04651382938027382, -0.3002954423427582], [0.028446927666664124, -0.2900092303752899]]","[[0.00859367847442627, 0.2930225133895874], [0.009849384427070618, 0.2884332239627838], [0.03887610509991646, 0.22316758334636688]]","[[0.004687910433858633, 0.2705032229423523]]","[[0.10098041594028473, 0.2235294133424759]]"
9gPnBUPg1_cS7FzJgxPLQA.jpg,113,diamond-l,"[[2107.0, 1538.0], [2147.0, 1498.0], [2190.0, 1538.0], [2152.0, 1580.0]]","[[0.07737346738576889, -2.1800150871276855], [0.1339264065027237, 0.34179022908210754], [0.0792684480547905, -0.2744487524032593]]","[[0.0009526420035399497, 0.42413148283958435], [-0.03000001423060894, 0.3101477324962616], [-0.6789854764938354, 0.1398736983537674]]","[[-0.06186044588685036, 0.3009585738182068]]","[[0.38731658458709717, 0.08676853775978088]]"
9gPnBUPg1_cS7FzJgxPLQA.jpg,85,other,"[[1044.0, 1554.0], [1093.0, 1552.0], [1088.0, 1629.0], [1040.0, 1631.0]]",,,,
9gPnBUPg1_cS7FzJgxPLQA.jpg,111,rect-m,"[[1290.0, 1265.0], [1352.0, 1265.0], [1350.0, 1338.0], [1289.0, 1338.0]]","[[0.07745279371738434, -1.3837693929672241], [0.08914776891469955, -0.3332226872444153], [0.06680572777986526, -0.3905133306980133]]","[[0.2014414370059967, 0.22449535131454468], [0.2026239037513733, 0.2871565520763397], [0.19836021959781647, 0.26891788840293884]]","[[0.19649644196033478, 0.26023340225219727]]","[[0.24096199870109558, 0.2672334611415863]]"
9pR8DumVdGyTii43rU1X5w.jpg,15,diamond-l,"[[2639.0, 1762.0], [2674.0, 1727.0], [2709.0, 1757.0], [2680.0, 1797.0]]","[[0.045522090047597885, -0.8542647361755371], [0.08248968422412872, 0.3312743008136749], [0.040827907621860504, -0.48702672123908997]]","[[0.07304825633764267, 0.7744462490081787], [0.13240070641040802, 0.6478016972541809], [0.6382927894592285, 0.2829626798629761]]","[[0.1091374084353447, 0.5765119194984436]]","[[0.5435437560081482, 0.33641698956489563]]"
9qv3pBXxQWVA3dyzzavkxg.jpg,128,diamond-l,"[[2865.0, 1469.0], [2935.0, 1398.0], [3012.0, 1477.0], [2943.0, 1543.0]]","[[0.05226640775799751, -3.142066240310669], [0.164880633354187, 0.5173265933990479], [0.04503398761153221, -0.1411958783864975]]","[[0.030091585591435432, 0.314370334148407], [-0.01161858532577753, 0.17803950607776642], [-0.17079973220825195, 0.054997269064188004]]","[[-0.005320653319358826, 0.18691515922546387]]","[[0.2888386845588684, 0.045747168362140656]]"
9qv3pBXxQWVA3dyzzavkxg.jpg,112,other,"[[1554.0, 1435.0], [1590.0, 1435.0], [1594.0, 1487.0], [1558.0, 1487.0]]",,,,
9qweVr6HQLTCHOpaFbNOLQ.jpg,61,diamond-l,"[[1751.0, 1385.0], [1780.0, 1357.0], [1808.0, 1380.0], [1780.0, 1411.0]]","[[0.02301402948796749, -1.4065358638763428], [0.08513887971639633, 0.6010413765907288], [0.021985922008752823, -0.3897033929824829]]","[[0.05957534536719322, 0.8802177906036377], [0.04028605669736862, 0.46964600682258606], [0.09044945240020752, 0.16844984889030457]]","[[0.04531198740005493, 0.5107007026672363]]","[[0.769880473613739, 0.18294616043567657]]"
9qweVr6HQLTCHOpaFbNOLQ.jpg,71,other,"[[2258.0, 1241.0], [2315.0, 1241.0], [2319.0, 1312.0], [2262.0, 1312.0]]",,,,
9qweVr6HQLTCHOpaFbNOLQ.jpg,72,other,"[[2254.0, 1320.0], [2324.0, 1315.0], [2329.0, 1387.0], [2262.0, 1388.0]]",,,,
9tbRjE1Edvo-hqnKMzxBcg.jpg,98,diamond-l,"[[2178.0, 1536.0], [2207.0, 1510.0], [2235.0, 1539.0], [2206.0, 1565.0]]","[[0.03918244689702988, -2.721311569213867], [0.06482289731502533, -0.22433055937290192], [0.03491906076669693, -0.2193830907344818]]","[[0.020352760329842567, 0.2226458042860031], [0.015241635031998158, 0.2191132754087448], [-0.11739017814397812, 0.14676466584205627]]","[[0.00661455700173974, 0.1979440152645111]]","[[0.12379556894302368, 0.13965514302253723]]"
9x1OFOERwTJdpaJ-aN2hdA.jpg,58,diamond-s,"[[1750.0, 1600.0], [1807.0, 1556.0], [1851.0, 1614.0], [1800.0, 1656.0]]","[[0.08944433182477951, -2.0626800060272217], [0.2569204270839691, -0.0918302834033966], [0.07985088229179382, -0.2768916189670563]]","[[-0.06243059039115906, 0.44684770703315735], [-0.04641277343034744, 0.38244742155075073], [0.1693144142627716, 0.13961917161941528]]","[[0.0073512545786798, 0.31604906916618347]]","[[0.18579407036304474, 0.22543545067310333]]"
9x1OFOERwTJdpaJ-aN2hdA.jpg,37,square,"[[1249.0, 1769.0], [1305.0, 1764.0], [1302.0, 1827.0], [1248.0, 1827.0]]","[[0.13392436504364014, -1.7965760231018066], [0.6612914204597473, 0.6836820244789124], [0.12354973703622818, -0.3278757631778717]]","[[-0.11748161911964417, 0.45541855692863464], [-0.11755013465881348, 0.5166595578193665], [0.01615607552230358, 0.2171935737133026]]","[[-0.07296451926231384, 0.40256235003471375]]","[[0.6132362484931946, 0.1308976709842682]]"
9x1OFOERwTJdpaJ-aN2hdA.jpg,42,square,"[[843.0, 1854.0], [850.0, 1796.0], [877.0, 1799.0], [874.0, 1855.0]]","[[0.1223597377538681, -1.837846279144287], [0.4929167330265045, 0.5804542899131775], [0.1250140368938446, -0.3201955258846283]]","[[-0.13095422089099884, 0.44828030467033386], [-0.12605413794517517, 0.5224545001983643], [-0.03207392990589142, 0.23256410658359528]]","[[-0.09545637667179108, 0.40461060404777527]]","[[0.5108965635299683, 0.1488133668899536]]"
9x1OFOERwTJdpaJ-aN2hdA.jpg,43,square,"[[1644.0, 1741.0], [1712.0, 1744.0], [1708.0, 1817.0], [1638.0, 1811.0]]","[[0.13606776297092438, -2.0424466133117676], [0.8203321099281311, 0.9307233691215515], [0.1270625740289688, -0.31579893827438354]]","[[-0.12111549824476242, 0.4294220805168152], [-0.13132528960704803, 0.5057712197303772], [0.03613456338644028, 0.15766677260398865]]","[[-0.06479945033788681, 0.36841121315956116]]","[[0.6031404733657837, 0.09540000557899475]]"
9x_H73oPdS9F_KsBRIC9cg.jpg,127,diamond-s,"[[1267.0, 952.0], [1303.0, 924.0], [1331.0, 960.0], [1298.0, 987.0]]","[[0.08727984130382538, -1.073800802230835], [0.3387772738933563, 0.002409505657851696], [0.06553763896226883, -0.4283861517906189]]","[[0.2103084921836853, 0.4599505662918091], [0.1983279436826706, 0.4413262605667114], [0.4019538462162018, 0.22272296249866486]]","[[0.21379199624061584, 0.40683871507644653]]","[[0.25075727701187134, 0.4684804081916809]]"
9x_H73oPdS9F_KsBRIC9cg.jpg,123,other,"[[1492.0, 1192.0], [1561.0, 1187.0], [1567.0, 1311.0], [1495.0, 1313.0]]",,,,
9x_H73oPdS9F_KsBRIC9cg.jpg,109,square,"[[1631.0, 1063.0], [1662.0, 1067.0], [1661.0, 1121.0], [1635.0, 1121.0]]","[[0.06246975064277649, -1.3584973812103271], [0.23446375131607056, -0.285554975271225], [0.0524195060133934, -0.38577231764793396]]","[[0.19364161789417267, 0.30020713806152344], [0.1664981096982956, 0.3434915840625763], [0.07291732728481293, 0.49134477972984314]]","[[0.13661862909793854, 0.37394967675209045]]","[[0.2923523485660553, 0.28072860836982727]]"
9x_H73oPdS9F_KsBRIC9cg.jpg,120,square,"[[1972.0, 976.0], [2069.0, 976.0], [2069.0, 1076.0], [1972.0, 1076.0]]","[[0.09946604073047638, -1.1626343727111816], [0.3600926399230957, -0.15540844202041626], [0.07672414928674698, -0.405676931142807]]","[[0.2723994553089142, 0.3116762042045593], [0.213997021317482, 0.3686693012714386], [0.12828783690929413, 0.5008481740951538]]","[[0.1835048645734787, 0.3910287320613861]]","[[0.4111730754375458, 0.27063611149787903]]"
9x_H73oPdS9F_KsBRIC9cg.jpg,143,square,"[[2940.0, 856.0], [3069.0, 856.0], [3069.0, 984.0], [2940.0, 984.0]]","[[0.0901326984167099, -0.8370131850242615], [0.3760332465171814, -0.07947248220443726], [0.056371401995420456, -0.47720858454704285]]","[[0.17355872690677643, 0.4128372371196747], [0.08790967613458633, 0.5422235727310181], [0.058903902769088745, 0.6795282363891602]]","[[0.07574882358312607, 0.5542250275611877]]","[[0.45474404096603394, 0.37259018421173096]]"
A8-kLG58YAnBZTxiriVbOw.jpg,64,diamond-l,"[[2159.0, 1515.0], [2205.0, 1476.0], [2244.0, 1522.0], [2198.0, 1560.0]]","[[0.08681037276983261, -2.506922721862793], [0.21160313487052917, 0.6197504997253418], [0.09852688759565353, -0.22814907133579254]]","[[0.11105914413928986, 0.37924447655677795], [0.08241872489452362, 0.2150696963071823], [-0.008614281192421913, 0.049569595605134964]]","[[0.08568097651004791, 0.21638695895671844]]","[[0.44936639070510864, 0.0459916926920414]]"
A8gL9nj8Tu1qM5pvPToYiw.jpg,21,diamond-l,"[[3505.0, 2259.0], [3557.0, 2216.0], [3608.0, 2269.0], [3570.0, 2303.0]]","[[0.1022593304514885, -1.1915843486785889], [0.18134546279907227, 0.48017552495002747], [0.10739807039499283, -0.4245118200778961]]","[[0.04616802930831909, 0.674554705619812], [0.13577145338058472, 0.495063453912735], [0.3304368257522583, 0.14722271263599396]]","[[0.08268068730831146, 0.447097510099411]]","[[0.6513007879257202, 0.14882507920265198]]"
